Document Count,Mean Posting List Size,Std Dev Posting List Size
68000,512.4133646104102,10354.669716150114
68500,513.6840772396328,10381.998024245839
69000,514.9266911113921,10410.752895104426
69500,516.817103336867,10451.64015433044
70000,518.6725317939475,10490.58388031389
70500,520.2625262866281,10523.61771891597
71000,521.8732890499194,10557.064349295613
71500,523.5660275350475,10590.28087020599
72000,525.7548500660087,10627.206755128926
72500,527.5680864430204,10661.332594165193
73000,528.8657574122636,10690.449189012978
73500,530.0288132405492,10715.255394111731
74000,531.1101764926774,10740.731616231935
74500,532.1371657085729,10764.722309209015
75000,533.4251610647755,10789.470889001264
75500,534.9417102966842,10823.160224837235
76000,536.7871121956077,10861.240938241597
76500,537.725827288085,10887.088867256185
77000,538.7295145004838,10910.74425535253
77500,539.5035548839398,10929.620080043613
78000,540.5763068357562,10954.337949748411
78500,541.7901268138334,10981.491444075158
79000,542.9976529881167,11007.151760174
79500,544.3249808675043,11033.515466305975
80000,545.7704716016217,11065.847992885982
80500,546.8366267194921,11090.456474326342
81000,547.9510829527037,11119.800593437876
81500,549.5054901960784,11158.126683738712
82000,551.5762132604237,11212.62058409763
82500,553.4030191798138,11270.520149602797
83000,555.1433358424592,11319.848337208861
83500,557.7707387735394,11403.507745935516
84000,561.5448864794847,11513.743260285879
84500,562.8031796805997,11556.296687086184
85000,564.0570280264926,11591.319585154532
85500,566.040643944337,11639.720136605114
86000,568.2059415315422,11688.868202650145
86500,570.3993389210247,11752.682972592665
87000,572.1789272842908,11810.609672120825
87500,573.9817634893777,11870.48632961139
88000,576.0072215709262,11932.574561009984
88500,578.270156480247,12003.92941164127
89000,580.3896804004621,12069.33475015045
89500,582.7515528674148,12133.945435654987
90000,587.8582766835164,12266.267530680341
90500,593.2675592268604,12401.78384519005
91000,594.288283277716,12430.917427872171
91500,595.3318978490889,12458.058396680488
92000,597.1437407680945,12519.389121615142
92500,599.5679744787303,12610.419252672904
93000,601.9891619983995,12690.49229534555
93500,605.115762144435,12787.649313303998
94000,608.3936284791112,12887.903152604664
94500,609.3095889172637,12928.350927078302
95000,610.2582325287758,12963.123991957664
95500,610.92771233169,13002.923387069117
96000,611.7815447618408,13046.712847018181
96500,612.6498243265852,13086.645231525867
97000,613.2543357102332,13119.944202035658
97500,613.9683074026909,13170.525584113086
98000,615.1049266143193,13216.956104917792
98500,616.3920435113578,13256.934289788464
99000,617.5465503184151,13294.96132716427
99500,618.8818415898237,13334.994494844233
100000,620.2430851765533,13375.349791045252
100500,621.6341913379601,13417.487764910755
101000,622.7153457738749,13447.144049585404
101500,624.5301627692712,13496.142427922174
102000,626.0241914278201,13543.226498872624
102500,627.8242783172229,13593.559566543365
103000,629.4079292840889,13638.94580096854
103500,630.7293644197541,13675.356117146668
104000,632.1116759037593,13713.770482427037
104500,633.3685613759042,13748.354769290861
105000,634.6657932088656,13784.48198181002
105500,636.5531585207494,13835.970953908383
106000,637.9856447847809,13873.351998000247
106500,639.3762031939826,13912.284636466029
107000,640.890108573731,13956.49758752391
107500,642.0390124961901,13987.40493342447
108000,643.7863412405782,14034.860536835131
108500,646.5431174395707,14127.575705242882
109000,647.0047389281406,14160.953302294123
109500,647.0026165658645,14187.011923795144
110000,647.5313811104825,14226.053494719687
110500,649.3865157302295,14287.37429380607
111000,650.9681442205726,14342.222589564486
111500,652.6376504940649,14393.410146153054
112000,654.2555577851236,14441.63875378381
112500,657.206591690756,14514.175949427623
113000,660.9371910408432,14602.302308348046
113500,664.4644688490413,14685.830570990049
114000,667.4517809228179,14756.190396804152
114500,669.3298296141354,14808.59485884261
115000,670.7383951212356,14868.923632021279
115500,672.4388474923448,14931.01852104007
116000,674.0656948007257,14988.696837669147
116500,676.0318355371987,15054.846919274169
117000,678.0800066447252,15121.95399272972
117500,679.8904143654996,15183.41455217536
118000,681.9819465842235,15252.176838727544
118500,684.8863762972744,15340.61366857871
119000,693.0853959638418,15606.09178851305
119500,698.507605759662,15764.306265431394
120000,699.506672746618,15803.426330306398
120500,700.2418898147399,15835.668674661487
121000,701.039029216387,15865.80302782055
121500,702.0595336463855,15903.214364266907
122000,705.1582505130166,15984.026107226282
122500,706.378050373228,16021.239906048737
123000,708.7644951172757,16081.150086857897
123500,710.6491840089819,16133.107802328428
124000,712.7952321330195,16185.546215656828
124500,715.0657930275596,16246.783806350748
125000,717.4949930611715,16317.042830740676
125500,719.5760982221159,16378.61840322262
126000,721.8909264584432,16443.98500322971
126500,723.5191956124314,16491.80867805651
127000,725.264756987539,16538.76980767077
127500,726.91815285676,16582.41363979075
128000,728.5442678886707,16626.463592749158
128500,730.2434613630505,16669.434277192096
129000,731.4308026202344,16697.38584815909
129500,731.0068150482568,16736.57279700347
130000,728.5682840259577,16832.351743209445
130500,726.9597648883315,16882.4249989657
131000,727.669294955217,16911.68193930849
131500,727.6935871514135,16945.314908146185
132000,728.2730909954859,16990.627946593453
132500,727.9168990255106,17032.489643279958
133000,728.5037559260691,17076.31264084728
133500,729.0531972865814,17119.69798080527
134000,728.6708072220722,17186.6256603065
134500,731.5419745541419,17286.849058742984
135000,734.4331508414901,17386.67663224384
135500,734.6524432713809,17435.76472121622
136000,733.9295181491677,17467.673198346707
136500,730.5570050229466,17467.441567568752
137000,730.1984584877388,17525.195274367667
137500,730.9260983571467,17593.185043356913
138000,731.3773361469491,17616.997700673615
138500,731.524530178692,17645.784999048075
139000,732.1317379079112,17671.969946562407
139500,733.0940793662022,17725.289033410736
140000,733.9656040416131,17789.138691469485
140500,735.1682238883371,17834.67389695495
141000,736.0446691951116,17871.832850159713
141500,737.2710962231556,17918.342670265916
142000,738.789912138546,17971.798925856936
142500,740.4941870128507,18033.43801481838
143000,741.5980357033633,18075.683622084012
143500,742.7139592093097,18124.401801335927
144000,743.8193173009084,18172.29407426328
144500,744.943530844862,18216.43548899783
145000,745.8317549133751,18254.97930706292
145500,747.2455063834958,18306.2438090684
146000,748.6616001871766,18359.689407193815
146500,749.6122305955234,18400.923647705866
147000,750.4473286007038,18430.67410488609
147500,751.7280157591886,18472.185379246024
148000,752.5481278113048,18500.99563360144
148500,753.3064054361698,18531.989317574156
149000,754.1224236575447,18562.83747746829
149500,755.4295454545454,18605.57866879589
150000,756.5367548415948,18646.0466185185
150500,757.4348521045666,18677.570880440013
151000,758.0983921945857,18701.68245223189
151500,759.2859141030592,18742.403242202778
152000,760.6105194560203,18785.037170608666
152500,761.560051391863,18820.737288239496
153000,762.9145238441594,18867.84872608856
153500,763.8870369420654,18903.823485147586
154000,765.0638446887198,18943.982104951
154500,766.1497137298736,18984.571386413958
155000,767.0199426319508,19027.505554150706
155500,768.3501919092422,19079.81736913718
156000,769.7944538938675,19145.520951427872
156500,771.3930026744058,19210.01294491008
157000,772.755005760514,19271.2268173047
157500,774.4293762575453,19341.432365202472
158000,775.7871881659772,19403.964583262183
158500,777.4128157475852,19470.383277754434
159000,779.849708579648,19552.832854822307
159500,781.3951822214851,19615.029160224894
160000,782.5636693614915,19694.315511391775
160500,784.2182015470739,19769.50595988063
161000,786.6540247043191,19853.434946501045
161500,788.5536556603773,19914.95042297745
162000,790.4728938328153,19971.90310808913
162500,793.2227331008518,20054.809879779234
163000,796.5677910079899,20149.08728951912
163500,798.7142146509333,20211.77392924417
164000,800.3387985266795,20260.172130761886
164500,802.3440490637649,20316.724782734593
165000,804.1914155964647,20371.641208470475
165500,806.1052854157009,20425.353577975835
166000,808.7157901579666,20501.73601696812
166500,812.2063274397319,20609.321395042974
167000,812.1221752040973,20636.54544278785
167500,811.4876937836073,20657.961643980805
168000,811.4139742135785,20678.64445992839
168500,811.0349184967807,20700.52377882736
169000,810.896450318848,20733.64525269787
169500,810.7681250647395,20763.910425473576
170000,810.3074725414259,20793.614818763246
170500,810.4685077097308,20820.514213818606
